app,user,platform,target
Verified Ax,885f4734-8841-4f71-a958-e3ace21eb35f,ios,1
"MacGuffins, LLC",89e3443c-3df7-46ec-a7d9-4caa31a5c823,ios,1
Verified Ax,54c60290-836b-4bac-9ee0-9c34210a482c,ios,0
"MacGuffins, LLC",4b36d16f-675a-4428-85cc-ad8737ec3865,ios,1
"MacGuffins, LLC",5e7b8836-ff3a-4424-9dc8-8b429bfe3bc4,ios,0
OnTheGo Cap'n,ddb91f39-9f1c-4b27-8cd3-7161869be497,ios,1
Kinetic Bond,407bcbbc-ec38-407d-8b83-df83264517db,android,1
Walnut Forge,db287874-f68d-4e30-83c2-4fab87bfac7f,ios,1
"MacGuffins, LLC",f0a0c300-58af-4df1-942e-fbfa09979103,ios,0
"MacGuffins, LLC",b4eda53e-b8d9-4285-8a1d-d2114fb43e3e,android,0
Verified Ax,28b5409c-7384-4d74-90a1-d9ef82c74025,ios,1
"MacGuffins, LLC",61b4eb33-17da-402c-bb7b-077c56363e34,ios,1
OnTheGo Cap'n,e3e2b66a-41bc-4012-bc35-e690d3e524e8,android,1
Verified Ax,c0a0b264-6c71-4972-9067-f4b2b390d7c0,android,0
"MacGuffins, LLC",0cf68211-79f7-40a7-9527-84d207f038f8,ios,0
"MacGuffins, LLC",fecf73e4-5e0a-4bbd-8bda-8443b4d296e9,android,1
Verified Ax,48182500-a9dc-466a-b466-54319ba82c7c,android,0
Verified Ax,156faf2b-a8ed-4b5f-b595-f83fffda0f77,ios,1
Verified Ax,f3087fe5-9155-41af-9ad9-d32b1128ba0f,android,1
"MacGuffins, LLC",f8459b05-73df-4c6c-aba4-a997aa1cc999,android,0
"MacGuffins, LLC",08208283-73c7-41a4-bc72-f74e13d8be43,android,0
Socks Crunch,80ad56ea-d935-416b-86bd-b10a054ad0e9,ios,0
Verified Ax,baab8e74-e0b2-4d0f-9d19-2b211b6642c1,android,0
"MacGuffins, LLC",46479c5c-4dbd-4690-8f15-d433195c4abc,android,0
"MacGuffins, LLC",380208dd-fcf6-4c88-8e7f-9803a6fe4ad9,android,0
"MacGuffins, LLC",8a8d7b63-0c22-4e46-ad80-72ad1c602feb,ios,0
Verified Ax,6d52ce94-3375-4b23-81ba-9610f5efd49c,android,1
Kinetic Bond,f89231f9-7ba4-4aad-9c42-b760829bcda4,android,0
"MacGuffins, LLC",7283048c-8529-4603-8ee6-b4e487201d11,ios,1
"MacGuffins, LLC",b8d8b30e-d5d7-41dd-a44a-7c0a952e52b6,ios,0
Verified Ax,04b2cbf8-306d-4cb2-944c-4bba46e68462,ios,1
"MacGuffins, LLC",50a294b6-4c29-4e3f-a80e-89d7acd54d1f,ios,0
"MacGuffins, LLC",65f77dc1-85ba-4386-824f-095da50207a9,ios,0
Kinetic Bond,3a366af6-0f53-49d5-ad4e-73664719e804,android,0
Socks Crunch,21b2b7c2-adcc-4bbc-bc24-2c38f01f0556,ios,0
"MacGuffins, LLC",2a98c9b9-e14d-4151-8711-ecfe49fa2de0,ios,0
"MacGuffins, LLC",f1661d9a-0c61-413b-819e-2f66942aa549,android,0
"MacGuffins, LLC",b5582587-6567-498a-b95f-b974fb00fd4e,android,0
Kinetic Bond,409b2a1e-91bf-4cf5-b44d-794d56407206,ios,0
"MacGuffins, LLC",2a44ca90-e252-4f7d-a993-9ee7af66fe71,ios,0
"MacGuffins, LLC",d65ba1b1-4cbc-42de-8330-d22d38d8a4e5,ios,0
Kinetic Bond,575b9e04-f55e-41b8-bf0d-f57580892807,android,1
Verified Ax,b724235c-ddec-40eb-8119-dc9df0958596,ios,0
"MacGuffins, LLC",7905e061-99f6-4b62-bdba-68be2b484a40,android,0
Verified Ax,d91a75b2-3322-45ac-b717-353db8dc86ba,android,1
Verified Ax,32ab4606-fa72-42a0-bb1b-a3cb81d06fc9,ios,0
Walnut Forge,82ec7413-e8d7-49ca-9602-7b38e5f670b7,ios,1
Verified Ax,05b68b9d-29e7-4a96-afed-c6dd0548d5f4,ios,1
Verified Ax,4904abe8-5b4b-4b67-ab03-1cde29f5f827,ios,0
"MacGuffins, LLC",4c934c49-80d0-4023-b29a-c440b48c3756,android,1
Organization Four,ed35d88f-442b-4698-b362-1455f37182a8,android,0
"MacGuffins, LLC",36fee297-160b-445f-972f-0a1a5a630201,ios,1
"MacGuffins, LLC",b6d34300-3aa2-45d2-b210-956124c3ceb5,ios,0
Verified Ax,ca685069-99bb-408b-b7fe-c803a0159bbe,android,0
"MacGuffins, LLC",b02b8e84-ef5a-478c-ae87-a110370c07c8,ios,0
Verified Ax,9b954c91-53cb-4293-a1af-51394c1f48ca,ios,0
"MacGuffins, LLC",f8cf54dc-b8b5-462a-acbe-c31f889a0d03,ios,0
Verified Ax,f45ccfbe-1b2c-4af7-ac3b-dfc38489bfeb,ios,1
"MacGuffins, LLC",08eec5c5-7f11-4c73-bdb9-104ddf05eea1,ios,0
Walnut Forge,f64c6682-bf39-447a-b396-0ce0f0c63b8e,android,0
Verified Ax,0bfb9f90-66e4-42b6-992a-c151d356ea2a,android,1
"MacGuffins, LLC",50915685-2ced-4943-a9dc-9233e7fe5147,ios,0
Verified Ax,6bad4ee1-04fd-4a8c-a8c3-021d99aee197,ios,0
"MacGuffins, LLC",5cda7ec7-7c65-4b87-a711-dd32d9c72ede,android,0
Organization Four,0ccbe013-45b3-49cd-8494-50626a9c6fad,android,0
Verified Ax,49ad02e7-c743-4997-bd38-ba69e439a60a,ios,1
Verified Ax,f800d13f-00f4-44a7-bfc7-b53eea3d4ee2,ios,1
Kinetic Bond,8a020f93-03f9-46b4-b3e3-996488b70ea1,android,0
"MacGuffins, LLC",717d651b-9192-41c7-97dc-90fbb87a1cb1,ios,0
"MacGuffins, LLC",0e0f2662-73e6-45fd-bdcd-ee46e7cbc2ef,android,0
"MacGuffins, LLC",1bc33fe3-e335-4ea9-8b73-72470e0d1ab0,ios,0
Verified Ax,ec24dc4c-2a9a-45b8-ada3-5796a461df87,ios,0
Verified Ax,ecaba00e-86e5-4573-adf0-8e5c3961f7fe,android,0
"MacGuffins, LLC",5b42a36f-e2f2-4061-8795-d46e1b9a4524,android,1
Verified Ax,7dd3d7e0-38d4-4a34-a7de-22c335dcfdc5,android,1
"MacGuffins, LLC",4ff66c5f-79a6-4bf2-a0d5-fd50739055c3,android,0
Verified Ax,40f7bb06-9669-44a0-98a5-aaac07635be7,android,0
OnTheGo Cap'n,0e449eb6-653b-462f-bb05-ead3f547a849,android,1
"MacGuffins, LLC",6724b22e-8e6c-4ce7-bfe7-9965366816b3,android,0
Verified Ax,3c01fdf5-e19f-43f1-84f9-db0de9fc4cde,ios,1
Verified Ax,ac4f2534-51c7-4144-b6c4-b9db04819eef,ios,0
Kinetic Bond,19ff3521-b446-4ca4-a46d-005a39eae881,ios,0
Kinetic Bond,33ccc6ef-9a31-43da-bce0-59673bea59c8,android,0
OnTheGo Cap'n,0d601154-ce36-4839-9821-ce031ba10c6c,ios,0
Walnut Forge,4ced97d6-ce83-43b6-8898-c1f413d7254e,android,0
Verified Ax,d404edf2-88e3-425b-9dc6-6a4e50ae943c,android,1
"MacGuffins, LLC",1844dc9b-5dd8-4991-bcc4-19b4b246518c,android,0
"MacGuffins, LLC",a863b192-37ea-4d8a-9c47-7727efb91260,android,0
Verified Ax,a93056c6-8781-4449-814e-7c8f037700f6,ios,1
"MacGuffins, LLC",e6d00de9-d92c-428f-bde4-b62f8a1ee4f4,ios,0
Walnut Forge,286ab36d-7558-484f-8312-f479b86829e5,android,0
Verified Ax,3db85f1d-9f3a-46d2-a78b-1e4603a2288a,ios,0
"MacGuffins, LLC",75311ea1-9285-4f84-bcf2-2f85319b5778,android,0
"MacGuffins, LLC",08e08f1e-a884-43fe-809f-9678b194fd0f,android,0
Verified Ax,527e9690-851c-4fcc-ad66-1c4d988ce4e6,android,0
Verified Ax,6f278529-2906-4917-8115-19e7a8448c12,ios,0
Verified Ax,b005b457-8d83-4fd9-9f07-c9b8a7a402e1,android,1
"MacGuffins, LLC",19e91f00-b5a7-4ab7-9736-9833323f22be,android,1
Verified Ax,5c40f2b6-2ab0-4f7d-a338-53276f42d92c,ios,1
Verified Ax,5d084c14-2e27-42a5-a4b9-f9b35d0b74ca,android,0
Verified Ax,c1a05f19-b93a-44d5-8bad-e42405f34122,ios,1
"MacGuffins, LLC",e16d2eba-e702-4be9-89bb-7767fc18df23,ios,0
"MacGuffins, LLC",da23caf7-28c3-4359-8752-4308d67c5982,ios,1
"MacGuffins, LLC",ae5f5375-18e6-4d4b-834b-60586dce8af8,android,0
"MacGuffins, LLC",c07a49f6-fa0a-4345-ac55-59f23dd357ac,ios,1
"MacGuffins, LLC",1212725a-ede7-4b17-95db-9af0fd12b35d,android,1
Verified Ax,76ddc178-5357-4c49-958d-c24a679b4c15,android,0
"MacGuffins, LLC",1e7ee276-36bd-4450-966c-0d15a782bc2e,android,1
Verified Ax,5e5e0d12-d18d-4f88-959b-f2c6dea39e60,ios,1
"MacGuffins, LLC",4d5ab894-87e5-4bde-a085-21d52d87dfac,ios,1
"MacGuffins, LLC",cf55a251-c478-4671-849b-e8472b54d3a6,android,1
"MacGuffins, LLC",34427b7b-037d-4db5-80f2-d43cfb19bbce,android,0
Kinetic Bond,0f506231-ec70-40e5-aae4-64dcf0abc59b,android,0
"MacGuffins, LLC",03b046c2-0383-4ea6-91f5-abe8689487b8,android,0
Verified Ax,4cf2c1ec-905d-4a83-bb71-a0760d9c3c69,android,0
Verified Ax,923b8f22-c36c-4e94-8bfe-8bcb13c09305,android,1
Organization Four,fed184e2-c6ce-4bda-9aec-3ea97e6607f0,android,1
OnTheGo Cap'n,35e7dc3d-00cb-43f0-9558-150168e3976f,android,0
"MacGuffins, LLC",5c8a19f5-bec7-4726-8bfb-630ab57bcd47,android,1
Verified Ax,ed9b6999-5410-42e2-a168-bd219371bd2c,ios,1
"MacGuffins, LLC",957ebc9e-6992-459e-b791-df9eb63b8754,android,0
"MacGuffins, LLC",71b29fab-a2ce-4240-93d5-2b3fcbf6ba21,android,1
Verified Ax,3a2fb8ca-3fba-45a9-8beb-78f126a618c1,android,1
"MacGuffins, LLC",d33ea9dc-4da8-454b-9dd0-1266c5ab16d3,android,0
Organization Four,ffad2552-21e7-4913-bc23-016eba3d3d2d,android,1
Verified Ax,2582cbe0-c3a5-4136-aef1-0f5711f276c7,ios,0
"MacGuffins, LLC",f81714a7-189c-4322-a5a1-2762073d41d0,android,1
Verified Ax,23a7a97b-77d2-4f3a-8b30-23da91b1f422,ios,0
Organization Four,47bd996a-2ff9-4e8e-9baf-cea74906d6dd,ios,0
"MacGuffins, LLC",4e2aca8e-4143-4a51-92f1-62d4ae726445,android,0
"MacGuffins, LLC",4b44a089-6a44-46a9-8bdc-e4e04179a5af,android,1
"MacGuffins, LLC",b6db7289-b31c-4ef2-941b-4a4120711d53,android,1
"MacGuffins, LLC",918328d4-8016-4600-bd7f-94ae7e7a84f9,ios,1
"MacGuffins, LLC",b3f2ee3c-7037-431e-b02b-ba79172da35e,ios,1
Walnut Forge,5a3d716c-30fb-47ba-a3e7-c882f9945205,android,1
"MacGuffins, LLC",28dcd496-ef3a-4ebc-8bb5-912d92e2d8c0,ios,1
Verified Ax,9ba0ae2f-d062-4c7e-8238-935faa02dbb4,android,0
OnTheGo Cap'n,5698bb98-6590-4d78-b2ba-2962abd41373,android,1
"MacGuffins, LLC",185b694a-6c24-468b-8bf8-bc3627309e5a,ios,0
"MacGuffins, LLC",b968c0ee-1ef8-4ea1-8b10-4b38a32e4de8,ios,1
Verified Ax,55ed9ccf-8dba-4e83-80be-ee5d34353aa1,ios,0
"MacGuffins, LLC",2d853d87-531a-449a-bf4b-dffd3be3e355,android,1
"MacGuffins, LLC",ff04834c-c631-4d07-80fe-52dd2b184b94,ios,0
Socks Crunch,9bdbb45c-0af5-440e-af52-104b12d42142,ios,0
Organization Four,19a0968e-6ce9-4833-a05a-6d804c25e4ec,ios,0
"MacGuffins, LLC",01c3711d-2732-4f65-96ce-9a56b6f319c7,ios,0
Verified Ax,ff602c52-4cc7-4227-9cab-3913ac06b351,ios,0
"MacGuffins, LLC",698d5a8a-07b2-450e-a788-84b532e1db18,android,0
OnTheGo Cap'n,f05acca3-5c56-4355-a057-5008ca731814,ios,1
Walnut Forge,cce4b21d-1c85-4c96-a111-5c3f362f9456,android,0
Organization Four,a560f531-999d-40de-82bc-7918409255e6,android,1
"MacGuffins, LLC",d78ce80b-5e27-4080-823a-6c1b4fc87b78,android,0
Verified Ax,30afd4db-8b10-415b-9912-e9af04522284,ios,0
Verified Ax,b23010d9-b80b-42f7-b664-82ac5837564c,ios,1
Organization Four,f4d281fc-21af-4885-8f87-5c12045d0a89,android,1
"MacGuffins, LLC",bb5f3702-19db-423c-bb17-bb65fc6722e2,android,0
Verified Ax,bf4d0edf-7275-4a1c-9ed4-e041197c30af,ios,1
Verified Ax,94fdfea6-d0c9-410b-bd59-6ef4112c6e30,ios,1
"MacGuffins, LLC",ff741064-c833-444c-bf69-e05759053f59,android,0
"MacGuffins, LLC",d05d7ce9-db47-438f-9b81-460ac43bf359,ios,1
Verified Ax,0ec2d963-eec9-4fd0-98c8-75a941ebf7ea,ios,0
Verified Ax,3ea0053d-007b-4901-828a-51e5b566b25c,ios,0
"MacGuffins, LLC",86089a9c-c390-4a2b-8649-b4de3350cf54,ios,0
"MacGuffins, LLC",047d7bb7-f5fd-4897-897c-4b71fc0ec5f6,ios,0
"MacGuffins, LLC",b8548db6-3ff8-48a5-bc25-51212b218d3f,android,0
Verified Ax,c82c163a-496d-4839-8751-b08f713d85ae,android,1
"MacGuffins, LLC",dc8ca35a-db0e-4b7e-ad9e-fabaebeb53f1,ios,1
Verified Ax,b9d22ab7-b19c-430a-822a-a08d98b36eae,ios,0
Verified Ax,ce73bf70-ac64-472e-806c-1f3be3781678,android,0
"MacGuffins, LLC",75717dda-1a18-4267-a29b-c8e3de5c13bd,ios,0
Verified Ax,d7bd8317-52b4-4d31-8c42-47663fc3a9f4,android,1
"MacGuffins, LLC",2db096ca-f8d5-4350-8502-8ff173554ef2,ios,0
"MacGuffins, LLC",c072312f-78bd-420c-aa60-c8207c4d44ed,android,0
Kinetic Bond,733f6869-e989-4aa7-86b9-2590c3b5c929,android,0
"MacGuffins, LLC",2e30b117-139c-4635-8e58-27760955d9a3,ios,0
"MacGuffins, LLC",01d6237c-5127-4bb8-ba84-748030c253c7,ios,1
"MacGuffins, LLC",b3aacf96-a911-4bfb-83b2-891954646d34,ios,0
Organization Four,a2b12dff-0838-4957-953c-3bc32d6090e6,android,0
"MacGuffins, LLC",e613ad38-af5b-45b2-abb8-5822124fc1d5,ios,0
Verified Ax,1d77dbc0-e251-44ab-8245-9408cfb07390,ios,0
Verified Ax,7c41eb66-554a-4b36-8678-b9651d000fb5,ios,0
Verified Ax,50dfe2c8-6d71-4d89-b7a5-dfc438dcfe8f,ios,1
"MacGuffins, LLC",7b674e30-a129-4951-ba47-6d66b7c14f6e,ios,0
Verified Ax,3beab9e8-132c-480f-ad33-3d725b9c836d,android,1
"MacGuffins, LLC",3a356796-1e5b-4ff8-a3a1-31a5aed80599,ios,1
Kinetic Bond,9a636826-97f9-40c5-bcd2-f7e076fbf2ea,android,1
Socks Crunch,dcc86301-d95a-45a0-8895-ff5329901365,android,1
Verified Ax,48ac6229-8b59-46a4-80c4-02780c0bf525,android,1
Organization Four,b52ea60b-7061-484b-9eb7-197ddd72114a,ios,1
"MacGuffins, LLC",d1d384e9-1caa-48f1-baa3-4ddb1dcca982,android,0
Organization Four,f061ac44-6ffb-4ec7-aa6b-6ff1bdcfc723,android,1
OnTheGo Cap'n,6b9c73a8-dd73-49b3-9115-ed96d7b990f1,ios,1
"MacGuffins, LLC",a21ea81e-20b6-4441-b7a6-79f141e44435,ios,1
Verified Ax,bd6daf3d-6b3b-491e-9bd0-9a231d42c014,ios,1
"MacGuffins, LLC",b17b30cc-40fe-46bb-a3d9-8c960f0e2f61,android,1
Verified Ax,e0d80ac8-9a9e-44dd-a265-7a048abdda04,ios,1
Socks Crunch,add93265-b379-440f-ab89-3c5be5f368d9,ios,0
"MacGuffins, LLC",9b149fdd-4ac8-4243-98e4-b43e8ce810c8,ios,0
Socks Crunch,0a23c59d-575b-4cae-beda-9c2cd2b009da,ios,1
"MacGuffins, LLC",c3d22d57-f15e-49cf-923e-619c6b0e2526,ios,1
Verified Ax,84ecc6b3-9ae8-493a-8c99-96d5dd7650d8,android,1
"MacGuffins, LLC",174106a7-6e14-4bf0-801d-33f5bfe4e92f,android,0
"MacGuffins, LLC",d3cb9805-0b96-4063-9ada-fd0619c2df88,ios,0
"MacGuffins, LLC",16eb911d-4e50-41fe-b953-006d5b5cee2b,ios,1
"MacGuffins, LLC",054a45f3-3049-4fa7-80e5-ca22711ad1fb,ios,0
"MacGuffins, LLC",4db22141-c783-484e-992a-e863aca84ed8,ios,1
Verified Ax,664db90c-78e8-408f-915a-94489438b8b8,android,0
Verified Ax,ba55fad8-bc9a-4148-b401-e81a7af2a2c3,android,0
Verified Ax,3ec1c51a-df48-4530-b95f-85a15e0d2701,android,0
Verified Ax,053b14db-91ba-49ec-877e-c1e728d1f6c5,android,1
"MacGuffins, LLC",9cd99cee-c896-4f4a-b2a1-cd1f417a2e8c,android,0
"MacGuffins, LLC",cca8f26c-22d0-4f14-ae20-359015989497,ios,0
Verified Ax,032d6299-f7f0-443c-855a-0d6b44088b1e,ios,0
Kinetic Bond,f4d16192-d989-49e0-918c-a2ae46b3d727,ios,0
"MacGuffins, LLC",8432013c-f5f7-4a07-b856-71154a07a273,android,0
Verified Ax,4276f2bc-9ea3-47a0-8030-86a341e320da,ios,0
Verified Ax,bdb2926b-6be8-4514-a971-e8e84fd4282a,ios,0
Verified Ax,47f11aa5-3f27-4a1d-a5f8-8c1230bcba63,ios,1
"MacGuffins, LLC",5703769e-d9a7-4e66-bd3c-e810c40359f7,ios,1
Verified Ax,2f14783e-3f93-4af4-9b52-23e6c51b8830,ios,0
Verified Ax,12c5e0e3-f47b-4b97-a134-ccc66d4106b9,ios,0
"MacGuffins, LLC",97b8bd87-d3bf-4766-86ca-24d70a2d9b70,ios,0
"MacGuffins, LLC",e7f62ae8-2476-40a3-9f20-684eef581743,android,0
Verified Ax,8dba29b9-1995-4f5f-bd0d-d3153af927c8,android,1
"MacGuffins, LLC",8af0cacd-be92-417d-a8c8-d541adb46026,android,0
Verified Ax,ad8f191d-c378-4c1b-90c6-849fdb0cc4be,ios,1
Verified Ax,3eb6e451-b364-4252-8e0d-1f2c9f20561d,android,1
"MacGuffins, LLC",dc03a74c-4f33-44f0-b11d-5e5b244ba8fd,android,0
Verified Ax,7a682304-112c-4e38-be3f-4bd15de7efc6,android,1
Verified Ax,482e7ea2-3a8e-410f-871e-e102a2d6654f,android,0
OnTheGo Cap'n,3164eeb2-67e8-4577-a2f0-fc2069d406b5,ios,1
"MacGuffins, LLC",f96bbc60-5442-4158-b3c2-1dbba6ecef3a,android,1
Verified Ax,3d8793ca-336e-40d3-9ba6-cf26a27b4737,ios,1
Verified Ax,d14327a0-34b0-4f50-a907-2b28e17bbcc8,android,0
"MacGuffins, LLC",5ce6c55e-c855-4b46-a968-d2b7f8a87be9,android,1
Organization Four,71613e6c-bd6b-42a1-9bfa-22287ca98d39,android,1
Verified Ax,0a349bfd-1ed6-4c64-bd28-2d06cee55345,android,0
"MacGuffins, LLC",fada2830-442f-4bac-8414-e71b103bcf19,ios,1
Verified Ax,f16851f1-7cbc-4ccc-9ed2-d3aa69b4309e,ios,1
Verified Ax,3a459749-95cf-4a71-9c0f-877a029a1f19,android,0
Verified Ax,8b4765ea-eb8a-4e16-be5b-8400e317a4e1,ios,0
"MacGuffins, LLC",755a9c78-3d88-4d98-b461-3901aef0fcf6,android,1
Verified Ax,d5e3ccba-7965-449f-962d-b799014646d1,ios,1
Verified Ax,e394078a-10bf-4ab1-890e-b3b5958f017e,ios,0
"MacGuffins, LLC",06333b02-21a9-4222-ae9a-362a11dbff7d,android,1
Verified Ax,25c53720-d5fc-4c07-88d3-56dcbe21bdbd,android,1
"MacGuffins, LLC",ab604489-0fc6-4c9c-9624-321beb569720,android,0
Kinetic Bond,ade89137-77eb-4e34-a16f-0b79e62da487,android,0
Verified Ax,a2642a80-d2bc-4e21-bac5-bb61430c4077,ios,0
Verified Ax,85b32677-c508-4c9e-95b9-904b73ff71ad,ios,0
"MacGuffins, LLC",9def1b16-1afd-43aa-ac3a-557082589df6,ios,0
Verified Ax,7be72ee4-fbaf-4272-ba93-089d6ea21665,ios,0
"MacGuffins, LLC",a8ac67ca-9605-4887-b25e-c381c6ea3f80,android,1
"MacGuffins, LLC",419b467b-e6b6-4ece-a5ca-ff09f43ca3b5,android,0
Organization Four,dbaa79ed-969f-4535-b882-e9630870647c,android,1
Verified Ax,d6c9343d-7fbf-4bd0-8b10-44397af92c17,android,0
"MacGuffins, LLC",804069a7-6bb8-4945-8d7c-7e2f9032d5ef,ios,0
Verified Ax,7886cc60-5070-4010-8cab-4af81db47aab,android,1
Verified Ax,4633ffe4-aca5-4e33-bf7e-89cc052641e1,ios,1
"MacGuffins, LLC",cecd0ae1-0712-49d8-9900-80812bc643d2,android,0
"MacGuffins, LLC",43c70789-2eaa-4f81-8acf-387508b2a481,android,0
"MacGuffins, LLC",7369b61b-5c2e-4295-9408-da7de392025d,ios,1
"MacGuffins, LLC",4280ae3a-c0c2-45c1-9b11-9dada40d3e2e,android,0
Verified Ax,7badfd57-e7ab-41e0-893c-749c8e2bda0c,ios,0
"MacGuffins, LLC",2f898208-2240-41b3-85c8-9be8ba2d5bd2,ios,1
"MacGuffins, LLC",859cfa73-e839-47e2-b01b-b91fd05bfe46,android,1
Kinetic Bond,48022368-681c-4007-9a43-5a5202b90ffe,android,0
Kinetic Bond,6324306c-7060-4e98-af2d-f1f23f0f9e46,ios,0
Organization Four,acbf1a2f-1f60-42c5-b408-ea7fba01f00f,android,0
"MacGuffins, LLC",8e665d31-71ee-42bc-97f7-0cf88b8382ea,ios,0
Socks Crunch,f4a2f3a1-fd93-4182-a937-7654a9982971,android,0
Organization Four,38743849-df03-474a-85fc-7442ef2caee0,ios,1
Kinetic Bond,62fed254-0b1e-4a13-8974-575fd61476bb,android,0
Verified Ax,1d64f486-6291-420e-b6ef-381b04b100e9,ios,1
"MacGuffins, LLC",109c89b9-f1ef-461c-8f0e-ca05803aa7f7,ios,0
"MacGuffins, LLC",2af4deff-753e-4a10-82a8-10fa8f4519bc,ios,0
"MacGuffins, LLC",2f0415cc-c1e0-47d2-aeca-beeb0c3ebdfa,android,1
Verified Ax,ca6389e2-a0f9-4199-9784-0b2ee7c702cc,ios,1
Verified Ax,1472f756-f0c8-4910-80fb-f38ac5f1503d,ios,0
Verified Ax,9c4f51bb-89ad-49ba-b81c-257e01785159,ios,0
Verified Ax,219a87a1-af5f-44c6-bab4-9a27fd30b752,ios,0
"MacGuffins, LLC",b95fe61b-3f1c-42e4-8604-665b3ea5264e,android,1
"MacGuffins, LLC",7ec6abdb-096f-4097-8a84-ebcd76dee4af,ios,0
"MacGuffins, LLC",0cb80464-0f78-4470-ba93-3da570ae74e5,ios,0
"MacGuffins, LLC",3335f5fb-46b4-49ff-b016-48eb81ee8d03,ios,0
"MacGuffins, LLC",0d5bcb24-5164-4a23-babe-b5d8fe9da13d,android,0
Verified Ax,169f1edd-1dbe-4b2c-bf21-2803696d2e84,ios,1
Verified Ax,6aba91cf-0f5b-4c36-ac43-933fb22255ae,android,0
Verified Ax,1cae2229-7514-4f30-be75-e59e84a7f53d,ios,1
Verified Ax,e7a543f0-b866-410a-8f81-adfdd1578a29,ios,0
Verified Ax,465a4c72-9eab-41e1-94ce-1a11de53088c,ios,1
"MacGuffins, LLC",e7d0d29f-00e1-4947-ab7e-d932b5ef7bbc,android,0
Verified Ax,2b216fe6-70d4-4253-bb7e-94239b0d620d,ios,0
Verified Ax,0787f224-babb-40cc-ae88-b2e158a0a4f3,android,0
Verified Ax,c1ce065a-8dbd-471c-b2b3-f45bc02084f2,android,1
Socks Crunch,827093ab-a35d-4a7e-b86c-68016f001543,ios,1
"MacGuffins, LLC",9249c858-b471-4ebf-abc6-fc4a83acb84b,ios,1
Verified Ax,f3038935-1f1c-4c4b-b584-a5f0f3d4e238,ios,0
Verified Ax,75db56ff-6c9f-41be-adef-2f57903e5e16,ios,0
OnTheGo Cap'n,9aeefa00-6185-44cb-8f36-82212eb235bb,android,0
Organization Four,ac874d86-49a2-430f-bfe3-70b64bfe56d9,ios,1
"MacGuffins, LLC",fd7978ba-ee04-4278-a48f-80d5fb95b7fd,ios,0
"MacGuffins, LLC",23c4889c-5afb-4fab-a261-63549168add7,ios,1
Verified Ax,9300dc98-b6fb-444a-a8ec-2b4ce09432e5,android,0
Verified Ax,972425f0-5c7e-450d-b374-837fb4bbe06c,ios,1
"MacGuffins, LLC",ad9318cb-53b0-4d20-8614-4ccf4be91251,ios,0
OnTheGo Cap'n,bbbcc320-471b-4838-8207-f7c488f1cf72,ios,1
"MacGuffins, LLC",b635b3fa-f564-4047-8d7e-f8c9aa14b353,android,0
Verified Ax,f010bd05-1685-4d46-a7af-a4a05fabe83c,android,0
Verified Ax,bdab0a8e-1e3f-4a97-ad10-2cb53ce0375d,android,1
Verified Ax,b8fbbaee-90e1-47fb-b2e9-87a984a56720,ios,1
Verified Ax,e7e7b1a4-e4e8-4c84-a0a9-48493ffda7b5,ios,0
Verified Ax,38bc3c86-a843-41fc-bedb-ae4f21b90d1e,android,0
Kinetic Bond,490932e0-152a-4eff-ab0b-f00dd951d1ce,android,0
Walnut Forge,17de7fa9-3d12-4212-bf2e-dae3a1a831f2,android,1
Verified Ax,59c67663-9d20-4ed3-93b3-6b754e1d324d,ios,1
"MacGuffins, LLC",36bb62b1-7c91-4d2e-be04-20ee4fa15048,android,0
"MacGuffins, LLC",956b0f39-625a-4d8b-be79-f84eec4edbba,android,1
Walnut Forge,e7d43cff-2fa3-471a-b8c5-814ec3442959,ios,1
Organization Four,f2d2ab5e-8a89-471c-8a39-275c8dc9d071,ios,0
Verified Ax,a19f6d6f-e136-48d6-b309-c6d6d02890ed,ios,0
Verified Ax,efdec52b-9050-4bc4-97ab-760ff7c08e85,android,0
Kinetic Bond,22fa9bfe-0a50-452f-b189-77c9beafa3d5,android,0
"MacGuffins, LLC",54fd0b32-cb00-4df6-a2ea-ac5981b5c8b0,ios,0
Verified Ax,eb1888ae-b8f8-47eb-b5c1-fd69532bf7e3,ios,0
Socks Crunch,2638e317-bb22-455a-9351-2a42f2397930,android,1
"MacGuffins, LLC",8551b911-1374-4d9a-af79-007fb5c08ffb,ios,1
"MacGuffins, LLC",3732dd05-3201-4d48-b8b0-5086eda8f744,ios,1
Organization Four,3cab1247-81e0-4d57-8e1a-e26997b83f72,ios,0
"MacGuffins, LLC",beac67e4-397a-416f-9b7b-4e91c22df3da,ios,0
Organization Four,638a0bc5-1c2c-4385-a67e-8ef4db3a0f66,android,0
"MacGuffins, LLC",33ec6dd4-06ba-4462-818b-26bd67d6021f,android,0
"MacGuffins, LLC",888db8a6-9128-4316-878c-12b26cdfed0f,android,0
Socks Crunch,f54186ae-77d3-4a19-a49b-1d133750b66c,ios,1
"MacGuffins, LLC",0b76fb7c-5b31-461a-bbea-5bb33ed15bf7,ios,0
Verified Ax,964dd0c3-a1a8-4c9a-9cfc-1b7bf5b4bef0,android,0
OnTheGo Cap'n,5ca56439-e743-493e-b904-a554181634d2,android,0
"MacGuffins, LLC",03ae48ed-ccf7-4c3b-9206-09bb92f86ac2,ios,0
"MacGuffins, LLC",ad6b9126-7d3b-40e3-82e2-c3c1df71e5e3,android,0
Organization Four,e2555553-0b8b-46bc-87c6-7300dc921f5f,ios,1
